id,name_en,name_zh,team,league,year,g,pa,ab,h,2b,3b,hr,r,rbi,bb,ibb,hbp,so,avg,slg,obp,ops,sb,cs,sh,sf
a1271314-ecfc-4478-817d-3581ca8989a7,Yu-Hu Chang,NULL,義大,CPBL,2016,26,44,39,11,1,2,0,5,4,3,0,1,14,0.282,0.41,0.349,0.759,0,1,1,0
a59d5285-b325-45dc-bc1e-b3263faeb429,Yi-Chuan Lin,NULL,義大,CPBL,2016,106,472,417,146,24,0,17,67,81,49,3,1,62,0.35,0.53,0.416,0.946,1,1,1,4
beb5be0c-b2f0-475b-bcfd-cb00d115f9b5,Shao-Pai Lan,NULL,義大,CPBL,2016,21,47,43,16,2,0,0,4,6,3,0,1,6,0.372,0.419,0.426,0.844,0,0,0,0
df655dba-fcd7-4717-9171-3749e842b6d7,Wei-En Lin,NULL,義大,CPBL,2016,59,141,123,30,3,0,0,18,11,8,0,3,19,0.244,0.268,0.304,0.572,4,0,6,1
e87b9e47-bcaa-45b2-9528-0fec4268dbc4,Wang-Wei Lin,NULL,義大,CPBL,2016,60,165,153,32,7,4,1,31,12,8,0,3,32,0.209,0.327,0.262,0.589,6,3,1,0
ea489a09-6a97-48d3-9a09-9cf81ad6a00c,Cheng-Chun Yang,NULL,義大,CPBL,2016,38,84,76,17,2,0,3,12,15,5,0,0,28,0.224,0.368,0.272,0.64,1,0,3,0
ea4dc85c-b579-4c86-81c0-7d6925607d8b,Chien-Ming Chang,NULL,義大,CPBL,2016,58,235,217,60,15,3,3,31,26,10,1,3,42,0.277,0.415,0.317,0.732,0,0,5,0
ed8313b2-33a0-429a-9137-79651dd4bd50,Kuo-Lin Kao,NULL,義大,CPBL,2016,46,121,109,31,7,0,6,16,17,11,0,1,33,0.284,0.514,0.355,0.869,0,0,0,0
ee1417bf-ce76-4e3c-8509-b7e19584635b,Chung-Chun Wu,NULL,義大,CPBL,2016,38,109,93,33,6,0,2,18,13,13,0,1,20,0.355,0.484,0.435,0.919,1,0,1,1
eed9a82c-11d4-4dc3-8b14-b8230737059b,Chin-lung Hu,NULL,義大,CPBL,2016,79,362,327,122,18,2,10,73,55,31,2,1,31,0.373,0.532,0.427,0.959,10,3,1,2
fe40b5bc-eb7e-4542-af08-dc365ab15bd7,Kai-Lun Chen,NULL,義大,CPBL,2016,91,342,303,74,13,2,2,46,35,28,0,4,63,0.244,0.32,0.315,0.635,6,3,5,2
02bc5b57-e424-43b8-a9eb-d8efd28ef08b,Chih-Ping Lin,林智平,桃猿,CPBL,2016,91,392,351,128,16,0,4,80,43,31,1,4,42,0.365,0.444,0.421,0.866,26,8,5,1
15504243-83ee-419f-a497-011e90758dd8,Yu-Hsien Chu,朱育賢,桃猿,CPBL,2016,91,297,244,86,19,0,15,43,58,44,0,6,62,0.353,0.615,0.46,1.074,0,0,1,2
185f85ed-057b-49b7-8c99-83d46278df40,Ping-Hung Chi,NULL,桃猿,CPBL,2016,2,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1d276032-ab27-4b96-91cb-6ba7b4392c8e,Hao-Jan Huang,NULL,桃猿,CPBL,2016,50,91,88,16,1,1,3,10,9,3,0,0,31,0.182,0.318,0.209,0.527,0,0,0,0
1d47e5af-76db-4f7f-8c8e-86870493d2ad,Wei-Chien Chang,NULL,桃猿,CPBL,2016,4,14,13,4,0,0,0,1,2,1,0,0,4,0.308,0.308,0.357,0.665,0,0,0,0
2af149fc-bdf2-41f0-929f-243b74a96cbc,Chu-Hsuan Yeh,NULL,桃猿,CPBL,2016,35,98,87,19,3,0,0,15,5,9,0,0,20,0.218,0.253,0.292,0.545,5,0,2,0
4a53bef2-f454-4910-b5b3-5282dfb24eb2,Yao-Hsun Yang,NULL,桃猿,CPBL,2016,89,391,359,101,12,6,17,74,48,26,1,4,74,0.281,0.49,0.335,0.825,19,5,0,2
537c5a0c-1245-443e-9589-384738296765,Chia-Jung Liang,梁家榮,桃猿,CPBL,2016,52,157,133,34,7,0,0,13,16,20,0,1,23,0.256,0.308,0.357,0.665,1,1,3,0
548b35db-d686-4557-831a-8c8c221abc80,Hung-Yu Lin,林泓育,桃猿,CPBL,2016,106,465,418,167,40,1,23,97,108,36,2,10,66,0.4,0.665,0.458,1.123,0,1,0,1
5863dbdb-429f-4277-a948-f8e3f95c20cc,Shih-Hao Liu,NULL,桃猿,CPBL,2016,65,155,137,32,5,0,0,13,13,15,0,1,22,0.234,0.27,0.31,0.58,2,0,0,2
71543d52-819e-40e7-ae05-8e6c4055ea2e,Po-Jung Wang,王柏融,桃猿,CPBL,2016,116,550,483,200,40,3,29,130,105,54,3,8,59,0.414,0.689,0.476,1.166,24,8,0,5
716b7565-5736-427c-b5e6-786002639935,Cheng-Yu Chung,NULL,桃猿,CPBL,2016,27,85,76,21,6,1,1,16,11,5,0,2,20,0.276,0.421,0.329,0.751,2,1,0,2
728f8bf4-30c6-484d-8f51-db041cf9c779,Chen-Fei Lin,林承飛,桃猿,CPBL,2016,97,385,345,106,21,2,9,51,55,29,0,4,82,0.307,0.458,0.362,0.82,9,1,1,6
7aa3edfd-1705-424f-b76e-f2134dac7b9c,Te-Lung Yu,余德龍,桃猿,CPBL,2016,101,340,313,80,5,4,4,45,31,17,1,1,67,0.256,0.336,0.293,0.628,9,4,5,4
932a2c8b-6e25-4d06-9661-e600b47ef850,Yen-Feng Chen,NULL,桃猿,CPBL,2016,36,72,71,19,4,0,0,10,6,1,0,0,20,0.268,0.324,0.278,0.602,0,2,0,0
a89a6252-2063-4afa-a679-424793220531,Chih-Yao Chan,NULL,桃猿,CPBL,2016,69,227,203,53,14,0,8,36,42,20,0,2,35,0.261,0.448,0.332,0.78,1,0,1,1
a9842121-bf47-48f5-aadd-b3f9808b25ad,Hsiu-Yen Kuo,NULL,桃猿,CPBL,2016,28,73,61,18,3,1,1,6,11,8,0,0,12,0.295,0.426,0.371,0.798,2,0,3,1
b0034114-81eb-48fa-8e59-e2f56d217998,Cheng-I Lin,NULL,桃猿,CPBL,2016,18,35,31,4,1,0,0,1,1,2,0,1,5,0.129,0.161,0.206,0.367,0,0,1,0
b4c37ca0-80ec-433f-9e40-7dd9d566c7cd,Chun-Hsiu Chen,陳俊秀,桃猿,CPBL,2016,99,423,361,106,20,0,26,76,100,56,1,0,57,0.294,0.565,0.383,0.948,21,7,0,6
bc372a2d-e402-42f7-bef8-9b8ed2389580,Chin-Feng Chen,NULL,桃猿,CPBL,2016,67,211,180,53,8,0,13,35,45,28,0,2,46,0.294,0.556,0.393,0.949,7,1,0,1
c681ef92-b554-4dcd-93e5-2572f4d1fe25,Min-Hsun Chang,張閔勛,桃猿,CPBL,2016,9,24,22,4,1,0,0,3,3,2,0,0,6,0.182,0.227,0.25,0.477,0,0,0,0
cbe9a47e-cfc4-46ae-a6f8-6f56bd4a8156,Yen-Wen Kuo,郭嚴文,桃猿,CPBL,2016,52,209,194,67,13,2,4,27,37,11,1,1,30,0.345,0.495,0.38,0.875,2,2,1,2
ccab9a02-bbb4-4ebd-b0a5-7da95f3baba3,Ko-Yao Weng,NULL,桃猿,CPBL,2016,15,47,43,9,1,1,0,7,1,4,0,0,7,0.209,0.279,0.277,0.556,3,0,0,0
e3c352e2-b74d-4a75-a1b4-1b87f0eb2807,Kuo-Sheng Li,NULL,桃猿,CPBL,2016,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
e6017eee-4637-4e80-8b2e-20ef12b7c4c8,Hsuan-Jen Hsieh,NULL,桃猿,CPBL,2016,15,54,51,13,0,0,0,4,1,1,0,0,8,0.255,0.255,0.269,0.524,1,1,2,0
ed2ac689-d8bb-4594-807a-2f47cc8c96ef,Chien-Ting Feng,馮健庭,桃猿,CPBL,2016,12,19,16,2,1,0,0,2,0,3,0,0,2,0.125,0.188,0.263,0.451,0,1,0,0
ef0268e9-ebfe-41c6-9a1d-571b7ed4e8e6,Yung-Wei Kuo,郭修維,桃猿,CPBL,2016,27,59,54,8,0,0,0,8,4,5,0,0,7,0.148,0.148,0.22,0.368,2,1,0,0
f981e15e-0f14-4a7d-bd4a-8bef74d83b95,Tai-Chun Yang,NULL,桃猿,CPBL,2016,12,36,35,9,2,0,0,3,4,0,0,1,4,0.257,0.314,0.278,0.592,0,0,0,0
fbe34d58-0edb-4acd-8bb9-541340d99cd6,Min-Tzu Chen,NULL,桃猿,CPBL,2016,14,25,24,5,0,0,1,4,1,1,0,0,10,0.208,0.333,0.24,0.573,0,0,0,0
1cd99822-add9-489d-87e4-ae452e62e8f2,Chih-Chiang Chang,NULL,中信兄弟,CPBL,2016,12,13,11,3,0,0,0,5,0,1,0,1,1,0.273,0.273,0.385,0.657,0,0,0,0
27307390-7f92-452b-8e39-a73bad1d0f17,Chi Wei Lin Wang,NULL,中信兄弟,CPBL,2016,19,25,24,6,2,0,1,7,4,1,0,0,5,0.25,0.458,0.28,0.738,0,0,0,0
2c925dc1-3617-41c0-a178-241aaa882ba8,Cheng-Wei Chang,NULL,中信兄弟,CPBL,2016,109,501,436,149,24,0,4,108,48,47,1,5,41,0.342,0.424,0.408,0.832,5,5,8,5
2ed701ae-ce75-4d4f-a016-f49978b57c1f,Szu-Chi Chou,NULL,中信兄弟,CPBL,2016,114,491,409,140,30,3,17,83,103,65,2,5,56,0.342,0.555,0.428,0.983,6,1,0,12
30ce86ae-7c79-40e2-a6f1-420a30c9fe15,Chun-Chieh Wang,NULL,中信兄弟,CPBL,2016,9,6,5,2,0,0,0,2,1,1,0,0,0,0.4,0.4,0.5,0.9,0,0,0,0
36ca6bec-8b16-467a-bbef-b4a8165f0acc,Cheng-Min Peng,NULL,中信兄弟,CPBL,2016,105,403,343,117,19,0,8,58,67,47,0,4,47,0.341,0.467,0.417,0.883,4,2,0,9
3755d13f-6cc5-4feb-bdc0-58c9c8183d4c,Chiang-Ho Chen,NULL,中信兄弟,CPBL,2016,62,64,54,13,2,0,0,10,5,3,0,2,11,0.241,0.278,0.305,0.583,0,0,5,0
395c084f-f0c3-49f0-9235-b2b5aae7afde,Tung-Jung Wu,NULL,中信兄弟,CPBL,2016,15,37,29,6,1,0,1,7,4,7,0,0,7,0.207,0.345,0.361,0.706,1,0,1,0
558b1b12-59fa-4b4e-b1d6-246df37ef9b1,Ming-Chieh Lin,NULL,中信兄弟,CPBL,2016,2,6,6,2,0,0,0,1,1,0,0,0,3,0.333,0.333,0.333,0.667,0,0,0,0
6265ffba-bef3-4a4b-9f66-d7885994c569,Chih-Fang Pan,NULL,中信兄弟,CPBL,2016,57,153,138,41,8,1,1,28,11,10,0,0,34,0.297,0.391,0.342,0.734,1,1,4,1
66454540-cb52-44aa-8721-0bf731faf4c3,Wei-Ta Su,NULL,中信兄弟,CPBL,2016,67,188,165,45,6,0,5,19,30,16,1,3,51,0.273,0.4,0.344,0.744,0,1,2,2
665733a3-b637-42e8-a84b-4fb588436027,Chih-Hsien Chiang,NULL,中信兄弟,CPBL,2016,88,396,351,141,28,0,30,85,104,34,3,5,43,0.402,0.738,0.455,1.192,2,2,0,6
855b5d9e-ea00-49ef-9591-65531892b9fc,Ta-Hung Cheng,NULL,中信兄弟,CPBL,2016,91,283,251,68,9,3,0,40,35,23,0,4,34,0.271,0.331,0.342,0.672,4,3,5,0
86cd0f2b-6e48-4588-9d7f-c62b7c88f2c1,Chih-Hao Chang,NULL,中信兄弟,CPBL,2016,70,324,292,94,21,5,17,73,70,22,2,5,61,0.322,0.603,0.375,0.977,7,0,1,4
9b66db89-1f53-40b2-ad12-16bdbf57b694,Tao-Jung Tseng,NULL,中信兄弟,CPBL,2016,26,64,59,19,7,1,1,13,4,1,0,3,23,0.322,0.525,0.359,0.885,0,0,0,1
9cbf0a48-3076-410c-8131-8903576a1458,Hao-Jan Chen,NULL,中信兄弟,CPBL,2016,11,27,26,10,3,0,0,3,2,1,0,0,7,0.385,0.5,0.407,0.907,0,0,0,0
a2b605f9-6ae4-4604-a32d-212036f21944,Tzu-Hsien Chan,NULL,中信兄弟,CPBL,2016,15,49,46,14,1,0,2,5,6,3,0,0,7,0.304,0.457,0.347,0.803,0,0,0,0
a9856fdb-7805-47c9-a26f-8bf9bbd30ce6,Chun-Sheng Huang,NULL,中信兄弟,CPBL,2016,10,24,22,8,3,0,0,2,5,2,0,0,3,0.364,0.5,0.417,0.917,0,0,0,0
aaa063bd-efed-41d6-8e90-086547eda685,Sheng-Wei Wang,NULL,中信兄弟,CPBL,2016,106,433,377,113,26,2,5,76,53,32,0,10,45,0.3,0.419,0.365,0.784,3,4,8,6
c90bfc56-c931-49f4-b02a-8f72c3970255,Chi-Hung Hsu,NULL,中信兄弟,CPBL,2016,78,322,267,95,21,0,15,56,62,41,0,11,69,0.356,0.603,0.457,1.06,1,1,0,3
e32e31f8-e103-4602-abb0-d5aceda9f5ca,Tzu-Hao Chen,NULL,中信兄弟,CPBL,2016,102,351,314,110,19,0,15,59,70,31,1,3,56,0.35,0.554,0.41,0.964,2,2,0,3
e47f7ef0-f464-40e0-8ce3-87c52e937031,Wei-Chen Wang,NULL,中信兄弟,CPBL,2016,6,12,12,1,0,1,0,0,0,0,0,0,5,0.083,0.25,0.083,0.333,0,0,0,0
e54e3496-aa94-4947-a610-3d89e9e0809a,Chia-Chu Chen,NULL,中信兄弟,CPBL,2016,65,181,162,50,7,1,8,27,31,12,0,4,32,0.309,0.512,0.369,0.881,1,0,2,1
f62d5b43-9a78-44be-b858-5a867d66881a,Wei-Chu Lin,NULL,中信兄弟,CPBL,2016,95,279,252,78,15,1,5,42,40,25,0,1,27,0.31,0.437,0.373,0.809,0,4,0,1
fa965979-d038-4ff1-bc47-c5d5d994cbae,Ngayaw Ake,林智勝,中信兄弟,CPBL,2016,104,474,401,135,21,1,34,100,107,55,2,9,77,0.337,0.648,0.42,1.068,8,3,0,9
fdd8beea-f9af-4fee-b854-f93885c3324e,Sheng-Hsun Chou,NULL,中信兄弟,CPBL,2016,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00660401-f6f8-47a2-ab19-45cfff8508ee,Chih-Hsiang Lin,NULL,統一7-ELEVEn獅,CPBL,2016,105,486,435,139,27,4,10,83,75,38,0,4,74,0.32,0.469,0.376,0.845,5,7,4,5
084fe00f-bed4-4f3a-be03-b1e1801f6830,Guo-Long Lo,NULL,統一7-ELEVEn獅,CPBL,2016,111,480,421,138,26,2,16,100,74,48,0,5,91,0.328,0.513,0.4,0.913,12,5,2,4
0e0c85bc-c008-4659-a0aa-f08eaed534ff,Chung-Wei Hsueh,NULL,統一7-ELEVEn獅,CPBL,2016,5,8,7,2,0,0,0,2,0,1,0,0,2,0.286,0.286,0.375,0.661,0,0,0,0
15d5bff3-6083-49b4-ac6f-2e4db0c2b5be,Félix Pie,Félix Pie,統一7-ELEVEn獅,CPBL,2016,5,21,20,6,2,0,1,3,4,1,0,0,0,0.3,0.55,0.333,0.883,0,0,0,0
1801baba-3b39-4d05-93a7-b423100a3f22,Kuo-Ching Kao,NULL,統一7-ELEVEn獅,CPBL,2016,111,486,437,132,14,2,11,70,74,38,0,8,74,0.302,0.419,0.366,0.785,1,1,0,3
2659e6f0-048e-4a60-8efe-5ebba0a1ca56,Wu-Hsiung Pan,NULL,統一7-ELEVEn獅,CPBL,2016,96,412,358,124,18,3,18,71,62,46,0,6,65,0.346,0.564,0.427,0.991,10,2,0,2
27c742de-1ba6-4492-9f1b-c89db7afba75,Chang-Yung Fang,NULL,統一7-ELEVEn獅,CPBL,2016,22,28,22,8,0,0,1,6,2,6,0,0,4,0.364,0.5,0.5,1,1,1,0,0
3ab72b02-aaa3-4eb7-a1f8-e426d32f262a,Yi-Hsuan Tsai,NULL,統一7-ELEVEn獅,CPBL,2016,3,8,8,2,0,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,0
3f4fd3e7-dd29-4a65-acbc-aa8fc5cd885d,Chieh-Kai Pan,NULL,統一7-ELEVEn獅,CPBL,2016,25,92,87,25,3,2,1,11,15,3,0,0,17,0.287,0.402,0.304,0.707,2,2,0,2
3f591acd-7f2e-47bd-b634-c87e62195d90,Fu-Lin Kuo,NULL,統一7-ELEVEn獅,CPBL,2016,28,75,69,15,4,2,1,10,11,4,0,1,31,0.217,0.377,0.267,0.644,0,1,0,1
49cb43e1-f0b1-42f2-beb7-4b5f7aed1ca5,Chao-Ting Tang,NULL,統一7-ELEVEn獅,CPBL,2016,99,362,329,101,11,2,8,58,33,28,2,2,57,0.307,0.426,0.363,0.788,2,7,1,2
4fb4aa37-94c8-49c1-9722-477e6c9a77bc,Chieh-Hsien Chen,陳傑憲,統一7-ELEVEn獅,CPBL,2016,37,131,116,40,7,0,2,18,14,11,0,1,11,0.345,0.457,0.403,0.86,5,3,2,1
55f35459-540c-4345-a932-460b24fa20a3,Yuan-Chin Chu,NULL,統一7-ELEVEn獅,CPBL,2016,4,8,8,1,0,0,0,1,1,0,0,0,5,0.125,0.125,0.125,0.25,0,0,0,0
5c173064-69d7-4670-b162-a93c2eb2bd41,Chih-Kang Kao,NULL,統一7-ELEVEn獅,CPBL,2016,76,250,216,57,6,1,0,29,28,21,0,4,30,0.264,0.301,0.336,0.637,1,5,6,3
66b5a2d5-97d6-40a1-9f30-f915d53530e4,Yu-Chen Liu,NULL,統一7-ELEVEn獅,CPBL,2016,31,83,74,15,6,0,0,8,5,7,0,0,17,0.203,0.284,0.272,0.555,0,0,2,0
a5398c00-88e4-4a46-b265-ce9fe6284ff1,Dai-An Lin,NULL,統一7-ELEVEn獅,CPBL,2016,51,120,113,34,11,0,1,19,22,3,0,2,28,0.301,0.425,0.325,0.75,2,0,0,2
ae734af6-d8c3-4688-b565-43b251683069,Fu-Hao Liu,NULL,統一7-ELEVEn獅,CPBL,2016,76,229,187,58,14,0,11,31,41,35,1,3,55,0.31,0.562,0.421,0.983,3,4,1,3
d3ccbe18-4e9e-40a4-a875-8b97214b3f7d,Chun-Wei Kuo,NULL,統一7-ELEVEn獅,CPBL,2016,32,96,85,20,5,0,1,8,9,5,0,5,15,0.235,0.329,0.313,0.642,1,0,0,1
d7947708-e328-4a1b-a3ec-8269bcdbf26d,En-Tzu Huang,NULL,統一7-ELEVEn獅,CPBL,2016,58,165,154,48,9,1,1,34,17,7,0,2,38,0.312,0.403,0.346,0.748,3,2,0,2
de039fcb-c395-4e87-8888-dd9b3bb08fad,Chih-Wei Teng,NULL,統一7-ELEVEn獅,CPBL,2016,30,73,62,13,2,0,3,6,14,7,0,2,17,0.21,0.387,0.301,0.689,0,0,0,2
de8bcae1-934f-4f2c-a0a3-d4e5ca4d258e,Chih-Chieh Su,NULL,統一7-ELEVEn獅,CPBL,2016,44,176,159,53,10,0,9,33,33,15,0,2,45,0.333,0.566,0.398,0.964,0,1,0,0
e853a123-c96c-4bec-bd51-6e66f2e18e8f,Dai-Chi Kuo,NULL,統一7-ELEVEn獅,CPBL,2016,3,7,5,0,0,0,0,0,0,2,0,0,2,0,0,0.286,0.286,1,0,0,0
eaf8435f-f630-4f85-a15d-abae642a4d4c,Yung-Chi Chen,NULL,統一7-ELEVEn獅,CPBL,2016,99,436,394,129,19,0,20,78,95,35,0,4,87,0.327,0.528,0.385,0.913,11,2,0,3
eed6ec2a-ecf9-43ec-92a9-8920d0751718,Kai-Wen Cheng,NULL,統一7-ELEVEn獅,CPBL,2016,109,441,372,87,22,0,24,70,73,50,0,13,119,0.234,0.487,0.34,0.827,4,0,0,6
f44d3c1c-a3ff-4cee-a171-bb4e19e80788,Chia-Yi Mai,NULL,統一7-ELEVEn獅,CPBL,2016,46,121,101,20,5,0,5,17,20,14,0,5,27,0.198,0.396,0.322,0.718,3,0,0,1
faed9af2-3965-4ce4-b83d-f8f77c91ff5d,Kuang-Sheng Chou,NULL,統一7-ELEVEn獅,CPBL,2016,2,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0.333,0.333,0,0,1,0
fff14440-4128-4315-b624-ac474861e95e,Kuo-Hao Wu,NULL,統一7-ELEVEn獅,CPBL,2016,29,75,69,15,3,1,1,10,7,4,0,1,27,0.217,0.333,0.27,0.604,2,2,1,0
01149f93-0d91-40e8-996c-5f94e806f7ca,Rui-Sheng Wu,NULL,富邦悍將,CPBL,2017,4,6,6,1,0,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,0,0,0,0
05ecd397-f26f-4ccd-841c-87eed8b26b7f,Hsiang-Yu Shih,NULL,富邦悍將,CPBL,2017,15,24,22,2,0,0,0,3,4,1,0,1,6,0.091,0.091,0.167,0.258,0,0,0,0
1931d9e5-518b-4b77-a269-50d6e3ef385e,Pin-Chieh Chen,NULL,富邦悍將,CPBL,2017,58,265,232,76,15,3,7,56,33,27,1,3,28,0.328,0.509,0.403,0.912,3,1,2,1
20ec9a3a-00b6-46f0-bec7-fc1affbe18be,Chien-Ming Chang,NULL,富邦悍將,CPBL,2017,84,286,262,76,13,1,4,29,25,18,1,2,50,0.29,0.393,0.338,0.731,0,0,2,2
271fb7fa-d107-4199-82d3-46deb0b1315d,Yu-Hu Chang,NULL,富邦悍將,CPBL,2017,3,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0.333,0.333,0,0,0,0
30a8a42c-46b2-4ed6-bea6-f1720bf9bfab,Kuan-Wei Yang,NULL,富邦悍將,CPBL,2017,33,84,76,19,4,1,1,11,10,4,0,3,22,0.25,0.368,0.31,0.678,2,0,0,1
348e73f0-2953-4a66-b991-119b464a321b,Wei-En Lin,NULL,富邦悍將,CPBL,2017,53,114,99,24,5,0,0,20,10,9,0,1,19,0.242,0.293,0.312,0.605,1,0,5,0
3d68ac1e-30ff-408d-9ea4-e2410b83210b,Wang-Wei Lin,NULL,富邦悍將,CPBL,2017,61,143,125,27,3,1,4,20,17,13,1,4,40,0.216,0.352,0.31,0.662,1,4,1,0
49f1fb10-8f02-415e-afd7-cdb858090f58,Yung-Han Chang,NULL,富邦悍將,CPBL,2017,20,67,56,15,7,0,1,10,7,9,0,0,13,0.268,0.446,0.364,0.81,0,0,1,1
4a08529a-82db-4a51-8136-e2aeedfcb45c,Che-Hsuan Lin,林哲瑄,富邦悍將,CPBL,2017,91,407,351,104,23,3,3,58,43,39,1,9,60,0.296,0.405,0.375,0.78,9,5,2,6
4b44cb31-a25d-4652-a2a9-b5a358c4ba54,Kai-Lun Chen,NULL,富邦悍將,CPBL,2017,59,166,148,43,6,1,1,24,15,6,0,3,30,0.291,0.365,0.329,0.694,3,3,8,1
65858a9f-ee7b-43b0-b564-8c023fe08305,Chin-lung Hu,NULL,富邦悍將,CPBL,2017,92,387,351,113,23,3,11,52,71,30,2,1,49,0.322,0.499,0.372,0.871,3,2,0,5
66b3e36c-914e-48f5-84d5-5c7ddb0c5ebe,Wei-Ting Lin,NULL,富邦悍將,CPBL,2017,66,243,214,60,9,3,5,33,33,11,0,12,48,0.28,0.421,0.349,0.769,10,3,5,1
733b3ea0-bf22-450d-b662-59d3099d2f46,Kuo-Chen Fan,NULL,富邦悍將,CPBL,2017,11,43,38,16,1,0,2,5,7,4,0,1,6,0.421,0.605,0.488,1.094,1,0,0,0
7424fcdf-3625-4cb1-99f2-2b039e7c6b1f,Tsung-Hsien Lee,NULL,富邦悍將,CPBL,2017,105,357,317,87,12,4,4,35,32,31,0,3,83,0.274,0.375,0.344,0.719,5,3,5,1
7b62a62c-a166-4019-8264-7d49bf8d50e0,Cheng-Chun Yang,NULL,富邦悍將,CPBL,2017,18,52,46,10,3,0,0,4,4,5,0,0,11,0.217,0.283,0.289,0.571,0,0,0,1
7f1d3725-4745-4959-8950-afb161c7e72b,Ko-Wei Fang,NULL,富邦悍將,CPBL,2017,90,245,216,54,9,0,8,34,32,21,0,2,55,0.25,0.403,0.32,0.722,0,0,4,2
7fd223cc-e3ba-4c31-83b0-c84f58a2f3ab,Yu-Ta Tsai,NULL,富邦悍將,CPBL,2017,37,94,86,14,1,0,1,6,5,4,0,0,26,0.163,0.209,0.2,0.409,0,0,4,0
861f9a81-9644-4973-9d63-63399467fa7d,Kuan-Ting Chang,NULL,富邦悍將,CPBL,2017,5,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
88b4e83a-74c4-40c6-b6b3-57e5bbd21b09,Chih-Pei Huang,NULL,富邦悍將,CPBL,2017,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac3d137b-2bfe-4914-8be8-10fa2d587e32,Hsiao-Yi Kao,NULL,富邦悍將,CPBL,2017,101,361,323,95,14,3,6,57,45,18,0,7,56,0.294,0.412,0.34,0.752,4,4,8,5
bb405c25-5d46-4a07-9e37-d85f59124f41,Sen-Shiu Yu,NULL,富邦悍將,CPBL,2017,64,168,147,34,10,0,1,15,17,10,0,3,44,0.231,0.32,0.29,0.61,3,2,6,2
ce664f36-37c3-4465-9aeb-378cd71d8c46,Yu-Ying Lin,NULL,富邦悍將,CPBL,2017,55,95,90,19,2,0,0,5,4,4,0,0,21,0.211,0.233,0.245,0.478,2,1,1,0
d7545b3a-5d62-4b44-b1cd-108ccd76091a,Kuo-Lin Kao,NULL,富邦悍將,CPBL,2017,83,312,274,78,22,2,9,49,45,29,0,6,56,0.285,0.478,0.362,0.84,0,0,0,3
d89fd23f-cbac-4c17-8bba-d6eb0cfbfd03,Hao-Wei Shen,NULL,富邦悍將,CPBL,2017,35,96,93,20,6,0,0,9,8,0,0,2,42,0.215,0.28,0.229,0.509,0,0,0,1
da340575-0bd0-4d98-8432-98797e805578,Kuo-Hui Kao,NULL,富邦悍將,CPBL,2017,25,103,93,19,7,0,3,9,13,9,0,0,20,0.204,0.376,0.272,0.648,0,0,0,1
daf28294-840f-4bbe-9390-76fe525886ef,Yi-Chuan Lin,NULL,富邦悍將,CPBL,2017,105,444,385,136,23,1,17,62,71,49,7,1,50,0.353,0.551,0.42,0.971,4,1,1,8
f690c13f-af6b-47c7-a274-49954161f7a2,Chung-Chun Wu,NULL,富邦悍將,CPBL,2017,48,136,119,38,4,1,7,17,21,16,3,1,32,0.319,0.546,0.404,0.951,0,0,0,0
06ce56d9-db77-4b5d-8967-fb0dca0365b1,Yung-Wei Kuo,郭修維,桃猿,CPBL,2017,33,95,84,20,3,0,0,12,5,9,0,0,14,0.238,0.274,0.312,0.586,3,2,2,0
0d65f7bb-a7ec-49c7-8bb1-7002d43e85a8,Chien-Ting Feng,馮健庭,桃猿,CPBL,2017,8,15,15,3,1,0,0,1,1,0,0,0,4,0.2,0.267,0.2,0.467,0,1,0,0
115e10cc-38d0-4282-835c-e294f8b86bee,Li Lin,林立,桃猿,CPBL,2017,13,53,47,16,2,0,2,12,11,6,0,0,15,0.34,0.511,0.415,0.926,2,1,0,0
175dddbc-7c54-4d6f-8ff2-1166a961e21c,Yu-Hsien Chu,朱育賢,桃猿,CPBL,2017,112,424,364,112,29,0,27,71,83,51,1,6,89,0.308,0.61,0.399,1.009,1,2,0,3
1aa802ad-cfda-4ab6-8a53-57722c3a3587,Yen-Feng Chen,NULL,桃猿,CPBL,2017,3,10,10,1,0,0,0,2,2,0,0,0,1,0.1,0.1,0.1,0.2,0,0,0,0
1e937c50-aa28-42bc-8c05-5ad8b4826da1,Hung-Chun Yen,嚴宏鈞,桃猿,CPBL,2017,38,105,85,24,4,0,0,17,7,13,0,0,22,0.282,0.329,0.378,0.707,0,0,7,0
2bd6bc5f-f35e-44c1-9b62-ee1eaccf606b,Tai-Chun Yang,NULL,桃猿,CPBL,2017,46,92,82,29,5,0,0,9,17,9,1,0,9,0.354,0.415,0.413,0.828,0,0,0,1
2ed27298-2924-4b34-afdc-9143d0673e5c,Hao-Jan Huang,NULL,桃猿,CPBL,2017,50,155,141,38,11,1,3,12,21,8,0,2,40,0.27,0.426,0.314,0.739,0,0,2,2
